,name,cover,source,url,favorited,artist,songfile,Size (MB)
790,Action 2020 Remaster,https://i1.sndcdn.com/artworks-XzSRXSja7p5ZZo9I-Rq6iXw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/action-2020-remaster.mp3?raw=true,https://soundcloud.com/marsbar9/action-2020-remaster,False,Marsbar9,spongebob-electric-zoo-bolide-remix.mp3,2.57
791,Evening Coffee 1,https://i1.sndcdn.com/artworks-000532873845-wfz2ko-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/evening-coffee-1.mp3?raw=true,https://soundcloud.com/coldglow/evening-coffee-1,False,Coldglow,springtime-of-life2019-rework.mp3,2.81
792,Moving On Ft Eileen,https://i1.sndcdn.com/artworks-1P6bAOfxme4be5d2-ziMbUw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/moving-on-ft-eileen.mp3?raw=true,https://soundcloud.com/anipai/moving-on-ft-eileen,False,Anipai,spuke-le-metro.mp3,3.13
793,Milklips,https://i1.sndcdn.com/artworks-000209082672-y6tts7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/milklips.mp3?raw=true,https://soundcloud.com/sizhin/milklips,False,Sizhin,standalone.mp3,3.11
794,Pastels Swamp,https://i1.sndcdn.com/artworks-DoNNerxarzKGBPqV-prNvVg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pastels-swamp.mp3?raw=true,https://soundcloud.com/jollybard/pastels-swamp,False,Jollybard,stay-here-prod-verzache.mp3,2.26
795,Woah W Factal,https://i1.sndcdn.com/artworks-000296952969-039o7p-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/woah-w-factal.mp3?raw=true,https://soundcloud.com/hakii/woah-w-factal,False,Hakii,stay-with-me-f-o-r-e-v-e-r.mp3,13.96
796,Yosuga No Sora Tsunagu Kizuna,https://i1.sndcdn.com/avatars-000039347337-iazl3n-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/yosuga-no-sora-tsunagu-kizuna.mp3?raw=true,https://soundcloud.com/aoi-tori-3/yosuga-no-sora-tsunagu-kizuna,False,Aoi Tori 3,steve-scott.mp3,2.14
797,Vqs1Iy2S9Tq7,https://i1.sndcdn.com/artworks-RIpP5iFnRtBGzXSN-ODzx9Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vqs1iy2s9tq7.mp3?raw=true,https://soundcloud.com/saury315/vqs1iy2s9tq7,False,Saury315,storm.mp3,2.32
798,Afterlifeep,https://i1.sndcdn.com/artworks-000235136062-k0sslx-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/afterlifeep.mp3?raw=true,https://soundcloud.com/youngpirelli/afterlifeep,False,Youngpirelli,straight-out-the-trap.mp3,3.22
799,Kmnz Augmentation,https://i1.sndcdn.com/artworks-000516899883-odhttj-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kmnz-augmentation.mp3?raw=true,https://soundcloud.com/moeshop/kmnz-augmentation,False,Moeshop,strangers-rmx.mp3,4.12
800,Mms For Breakfast W Inteus,https://i1.sndcdn.com/artworks-000276373259-oq45bi-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mms-for-breakfast-w-inteus.mp3?raw=true,https://soundcloud.com/kloudbug/mms-for-breakfast-w-inteus,False,Kloudbug,strawberry-station-everbody-gets-one-zai-kowen-critical-grim-remix.mp3,3.2
801,Blueberry,https://i1.sndcdn.com/artworks-000176453198-s4oc9t-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/blueberry.mp3?raw=true,https://soundcloud.com/verzache/blueberry,False,Verzache,strawberry.mp3,3.52
802,Move,https://i1.sndcdn.com/artworks-000326337999-3aeib0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/move.mp3?raw=true,https://soundcloud.com/kotu/move,False,Kotu,street-love-wanipai.mp3,3.03
803,Xfdadulthood Ep Coming,https://i1.sndcdn.com/artworks-xh794fwLj00IQcGD-sPLYQg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/xfdadulthood-ep-coming.mp3?raw=true,https://soundcloud.com/namedzak/xfdadulthood-ep-coming,False,Namedzak,strqo-ep-vol-2-ft-varo-esss-beee-and.mp3,20.51
804,Fun Tonight,https://i1.sndcdn.com/artworks-000207353741-qmd1pg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fun-tonight.mp3?raw=true,https://soundcloud.com/macross-82-99/fun-tonight,False,Macross 82 99,styrofoam.mp3,1.61
805,Diode,https://i1.sndcdn.com/artworks-wxNamsaZdeM9PCGT-sea9qw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/diode.mp3?raw=true,https://soundcloud.com/happycolababy/diode,False,Happycolababy,subtact-tunnel-vision.mp3,4.04
806,Goodbye Goodbye,https://i1.sndcdn.com/artworks-000146188064-1x1f8j-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/goodbye-goodbye.mp3?raw=true,https://soundcloud.com/taramasca/goodbye-goodbye,False,Taramasca,suiito.mp3,2.2
807,Bounce Devi Deep House Remix,https://i1.sndcdn.com/artworks-000086478917-5knqbf-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bounce-devi-deep-house-remix.mp3?raw=true,https://soundcloud.com/deviofficial/bounce-devi-deep-house-remix,False,Deviofficial,summer-1.mp3,3.49
808,Lost Childs Echo,https://i1.sndcdn.com/artworks-000259545401-q9oo9l-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lost-childs-echo.mp3?raw=true,https://soundcloud.com/amboneater/lost-childs-echo,False,Amboneater,summer-high-mariode-remix.mp3,3.23
809,Citruskiss,https://i1.sndcdn.com/artworks-000477860427-dxdabg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/citruskiss.mp3?raw=true,https://soundcloud.com/tofiemusic/citruskiss,False,Tofiemusic,summer-romance-at-tokyos-bay.mp3,4.2
810,Aura,https://i1.sndcdn.com/artworks-000236269869-pblgvw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aura.mp3?raw=true,https://soundcloud.com/heyitsmegee/aura,False,Heyitsmegee,sunburst.mp3,2.96
811,Jamming But Its America With Lil Jhon Going Gangnam Circulation Style,https://i1.sndcdn.com/artworks-V0wFactz0INin5QI-GSYyRQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jamming-but-its-america-with-lil-jhon-going-gangnam-circulation-style.mp3?raw=true,https://soundcloud.com/puree-gem/jamming-but-its-america-with-lil-jhon-going-gangnam-circulation-style,False,Puree Gem,sunset-paradise.mp3,2.28
812,Styrofoam,https://i1.sndcdn.com/artworks-000548496813-h2t4xc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/styrofoam.mp3?raw=true,https://soundcloud.com/ezzyland/styrofoam,False,Ezzyland,sunset.mp3,3.05
813,Brb,https://i1.sndcdn.com/artworks-000237355520-p85q49-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/brb.mp3?raw=true,https://soundcloud.com/ycrm/brb,False,Ycrm,super-carti-64.mp3,2.34
814,Lady Killa,https://i1.sndcdn.com/artworks-000359682243-y9snq3-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lady-killa.mp3?raw=true,https://soundcloud.com/ooljee/lady-killa,False,Ooljee,supremo.mp3,3.03
815,Air Port,https://i1.sndcdn.com/artworks-w7VxjDPYkjl3ar94-fTdioA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/air-port.mp3?raw=true,https://soundcloud.com/yossshy/air-port,False,Yossshy,surrounded.mp3,3.54
816,Indoor Song,https://i1.sndcdn.com/artworks-YDjPfdmNyPTarFsS-DcxYDw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/indoor-song.mp3?raw=true,https://soundcloud.com/tsunderetwintails/indoor-song,False,Tsunderetwintails,sweet-medicine-20000-meilen.mp3,1.53
817,Chiptune What If I Have A Spaceship For Christophe K,https://i1.sndcdn.com/artworks-ETnOXF3seHPZFzei-yCSrSg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chiptune-what-if-i-have-a-spaceship-for-christophe-k.mp3?raw=true,https://soundcloud.com/acclion/chiptune-what-if-i-have-a-spaceship-for-christophe-k,False,Acclion,sweets-have-a-dream.mp3,3.22
818,Witchset 2019,https://i1.sndcdn.com/artworks-000476414313-pu354h-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/witchset-2019.mp3?raw=true,https://soundcloud.com/glopossum/witchset-2019,False,Glopossum,syngergia-feat-melon.mp3,3.07
819,Gawr Gura Sunday Morning Cover,https://i1.sndcdn.com/artworks-21xmxLmEO2lQPPlH-5zMf7w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gawr-gura-sunday-morning-cover.mp3?raw=true,https://soundcloud.com/megumn/gawr-gura-sunday-morning-cover,False,Megumn,take-care.mp3,3.06
820,Bishojo,https://i1.sndcdn.com/artworks-kZ7Yp6LZNlqQ2PwP-Mdpxyg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bishojo.mp3?raw=true,https://soundcloud.com/barradeen/bishojo,False,Barradeen,take-me-back-to-shinjuku.mp3,3.58
821,Aika,https://i1.sndcdn.com/artworks-000176383008-akrany-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aika.mp3?raw=true,https://soundcloud.com/moecollective/aika,False,Moecollective,take-me-home.mp3,3.63
822,Kakegurui Xx Op Kono Yubi Tomare Junna Full,https://i1.sndcdn.com/artworks-000556188225-1q6841-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kakegurui-xx-op-kono-yubi-tomare-junna-full.mp3?raw=true,https://soundcloud.com/erriba-souper/kakegurui-xx-op-kono-yubi-tomare-junna-full,False,Erriba Souper,takin-off-w-inteus.mp3,2.19
823,2017 Memes That Didnt Make It 1,https://i1.sndcdn.com/artworks-000281950460-t1vzkb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/2017-memes-that-didnt-make-it-1.mp3?raw=true,https://soundcloud.com/kore-wa-hentai/2017-memes-that-didnt-make-it-1,False,Kore Wa Hentai,talkin-cash.mp3,2.15
824,Sky Blue That Girl,https://i1.sndcdn.com/artworks-VrYBHPK0RdmF4eyS-xnStXA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sky-blue-that-girl.mp3?raw=true,https://soundcloud.com/3t1a/sky-blue-that-girl,False,3T1A,tanuki-babybaby-fc-ep-free.mp3,2.56
825,Jpom Far Away,https://i1.sndcdn.com/artworks-000154265452-tcgcpe-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jpom-far-away.mp3?raw=true,https://soundcloud.com/koyuki-cafe/jpom-far-away,False,Koyuki Cafe,tapi-tapi.mp3,2.89
826,Hello New World,https://i1.sndcdn.com/artworks-Sq6F6YKZQBapzw3S-B6kUvw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hello-new-world.mp3?raw=true,https://soundcloud.com/kashiwade/hello-new-world,False,Kashiwade,techhouse-loopsbeat.mp3,2.6
827,Soudiere Okay Hoe Dont Worry Bout A G Feat Evan De Clou,https://i1.sndcdn.com/artworks-000184164694-x47k7g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/soudiere-okay-hoe-dont-worry-bout-a-g-feat-evan-de-clou.mp3?raw=true,https://soundcloud.com/iamokho/soudiere-okay-hoe-dont-worry-bout-a-g-feat-evan-de-clou,False,Iamokho,tekken-7-infinite-azuremoonsiders-1stconsole-soundtrack-7-7-1.mp3,12.11
828,I Beat My Cock To Mario,https://i1.sndcdn.com/artworks-HQgCNXmc3eI6JayL-u0nCug-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/i-beat-my-cock-to-mario.mp3?raw=true,https://soundcloud.com/dxsbond/i-beat-my-cock-to-mario,False,Dxsbond,tekken-mobile-main-menu.mp3,3.62
829,Forever W Tony,https://i1.sndcdn.com/artworks-000234454054-xlvome-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/forever-w-tony.mp3?raw=true,https://soundcloud.com/yungbubby/forever-w-tony,False,Yungbubby,tell-em-bitchez.mp3,2.51
830,Tell Em Bitchez,https://i1.sndcdn.com/artworks-000326089476-hwyqn7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tell-em-bitchez.mp3?raw=true,https://soundcloud.com/backwoodboi/tell-em-bitchez,False,Backwoodboi,templime-timesurf-lockqe-remix.mp3,3.3
831,Tokyo Chopp,https://i1.sndcdn.com/artworks-000108523044-xk2w9j-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tokyo-chopp.mp3?raw=true,https://soundcloud.com/kore-wa-hentai/tokyo-chopp,False,Kore Wa Hentai,tenma.mp3,2.94
832,If I Could Put A Beat In The Samurai Champloo Ost,https://i1.sndcdn.com/artworks-000131241993-zh0r26-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/if-i-could-put-a-beat-in-the-samurai-champloo-ost.mp3?raw=true,https://soundcloud.com/bknappbeats/if-i-could-put-a-beat-in-the-samurai-champloo-ost,False,Bknappbeats,tenshi.mp3,2.22
833,Melancholy Trajectory,https://i1.sndcdn.com/artworks-miQ4qKv6AumGwglC-szHuRg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/melancholy-trajectory.mp3?raw=true,https://soundcloud.com/user-854701180/melancholy-trajectory,False,User 854701180,terror-n-boujee.mp3,2.41
834,Ariana Grande Be Alright Kiiyuu Edit,https://i1.sndcdn.com/artworks-s9EwK583bkExdQdh-sVswSg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ariana-grande-be-alright-kiiyuu-edit.mp3?raw=true,https://soundcloud.com/kii_yuu/ariana-grande-be-alright-kiiyuu-edit,False,Kii_Yuu,tezatalks-love-koyo-remix.mp3,3.3
835,Speedrun,https://i1.sndcdn.com/artworks-LcEXl6T5Hfhwr3kZ-yOAyOQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/speedrun.mp3?raw=true,https://soundcloud.com/user-422796732/speedrun,False,User 422796732,tfw_2016.mp3,3.31
836,Wavu Liad Anything,https://i1.sndcdn.com/artworks-000561335913-sycrat-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/wavu-liad-anything.mp3?raw=true,https://soundcloud.com/spiritedlabel/wavu-liad-anything,False,Spiritedlabel,thanks-for-200-3.mp3,1.91
837,Strawberry Station Everbody Gets One Zai Kowen Critical Grim Remix,https://i1.sndcdn.com/artworks-ZTIWy5SrgfAmvEOV-0j5BDQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/strawberry-station-everbody-gets-one-zai-kowen-critical-grim-remix.mp3?raw=true,https://soundcloud.com/just_grim/strawberry-station-everbody-gets-one-zai-kowen-critical-grim-remix,False,Just_Grim,that-one-christmas-song-from-last-year.mp3,3.11
838,Maldamour,https://i1.sndcdn.com/artworks-000369317499-r5dmh7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/maldamour.mp3?raw=true,https://soundcloud.com/ujbeats/maldamour,False,Ujbeats,thatguybt4-chefn-liyue-bump-genshin-impact-relaxing-in-liyue-ost-remix.mp3,2.34
839,Whole Lotta Schemin W Soudiere,https://i1.sndcdn.com/artworks-000570131744-7tgcbg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/whole-lotta-schemin-w-soudiere.mp3?raw=true,https://soundcloud.com/inteus666/whole-lotta-schemin-w-soudiere,False,Inteus666,thatguybt4-purple-rose-genshin-impact-lisa-voice-remix.mp3,2.43
840,Strqo Ep Vol 2 Ft Varo Esss Beee And,https://i1.sndcdn.com/artworks-47NrEf2kVEsnzfcS-WzU72Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/strqo-ep-vol-2-ft-varo-esss-beee-and.mp3?raw=true,https://soundcloud.com/strqo/strqo-ep-vol-2-ft-varo-esss-beee-and,False,Strqo,the-best-experience-ever-by-ash.mp3,2.72
841,Take Care,https://i1.sndcdn.com/artworks-P8LgzbXmUgGnwOHA-9MpVmA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/take-care.mp3?raw=true,https://soundcloud.com/p-sus/take-care,False,P Sus,the-brig-kotori-werewolf.mp3,3.32
842,Tik Tok Meme Rap Lyrics Mr Sandman Remix,https://i1.sndcdn.com/avatars-000682403618-p0ycpa-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tik-tok-meme-rap-lyrics-mr-sandman-remix.mp3?raw=true,https://soundcloud.com/user-760616098/tik-tok-meme-rap-lyrics-mr-sandman-remix,False,User 760616098,the-city-plot.mp3,24.23
843,Amagami Ss Nakata Sae Ed,https://i1.sndcdn.com/artworks-000058281299-wgdtoh-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/amagami-ss-nakata-sae-ed.mp3?raw=true,https://soundcloud.com/bafaloon/amagami-ss-nakata-sae-ed,False,Bafaloon,the-cyka-blyat-song.mp3,1.49
844,Alltta 20Syl Mr J Medeiros Connery Instrumental,https://i1.sndcdn.com/artworks-000216363420-gkypao-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/alltta-20syl-mr-j-medeiros-connery-instrumental.mp3?raw=true,https://soundcloud.com/20syl/alltta-20syl-mr-j-medeiros-connery-instrumental,False,20Syl,the-eye-of-truth.mp3,2.47
845,Monochrome,https://i1.sndcdn.com/artworks-000510922230-7heqzx-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/monochrome.mp3?raw=true,https://soundcloud.com/simeugosto/monochrome,False,Simeugosto,the-girl-next-door-on-top-but-its-the-full-sweatpants-childish-gambino.mp3,2.86
846,The Pet Girl Of Sakurasou Op,https://i1.sndcdn.com/artworks-000542418276-js6kok-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-pet-girl-of-sakurasou-op.mp3?raw=true,https://soundcloud.com/fathia-mohamud-437258206/the-pet-girl-of-sakurasou-op,False,Fathia Mohamud 437258206,the-king-of-fighters-psycho-soldier-theme-oogimix-m-a-r-i-edit.mp3,3.06
847,Otachan Op 2 Sunshine Bmtj,https://i1.sndcdn.com/artworks-ba75wKksuGFrgHzj-1AA9Bw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/otachan-op-2-sunshine-bmtj.mp3?raw=true,https://soundcloud.com/user-133701584/otachan-op-2-sunshine-bmtj,False,User 133701584,the-legendary-phoenix-chrono-ark-sound-track.mp3,2.09
848,Some Dumbass Shit Vol 3,https://i1.sndcdn.com/artworks-000670444507-cclfz7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/some-dumbass-shit-vol-3.mp3?raw=true,https://soundcloud.com/kloudbug/some-dumbass-shit-vol-3,False,Kloudbug,the-luxury-elite-esp.mp3,2.59
849,Lovtaste,https://i1.sndcdn.com/artworks-deziXT0YSjx2K46w-DdOXBA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lovtaste.mp3?raw=true,https://soundcloud.com/litesix/lovtaste,False,Litesix,the-medic-hold-up.mp3,2.72
850,Lil Peep Ft Xxxtentacion Falling Down,https://i1.sndcdn.com/artworks-000407556927-308w8o-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lil-peep-ft-xxxtentacion-falling-down.mp3?raw=true,https://soundcloud.com/lil_peep/lil-peep-ft-xxxtentacion-falling-down,False,Lil_Peep,the-new-moe-groove.mp3,1.83
851,D 7 Beautiful,https://i1.sndcdn.com/avatars-e0dxRuonWSemq9m1-zvoylw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/d-7-beautiful.mp3?raw=true,https://soundcloud.com/user-909844975/d-7-beautiful,False,User 909844975,the-pet-girl-of-sakurasou-op.mp3,3.89
852,Untitled Beats,https://i1.sndcdn.com/avatars-XuMm9HkRL3viyzx2-7msN6Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/untitled-beats.mp3?raw=true,https://soundcloud.com/kshiraki/untitled-beats,False,Kshiraki,the-pet-girl-of-sakurasou.mp3,1.31
853,Duumu Recovery,https://i1.sndcdn.com/artworks-000217802641-ew7t17-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/duumu-recovery.mp3?raw=true,https://soundcloud.com/monstercat/duumu-recovery,False,Monstercat,the-sweetest-groove.mp3,3.47
854,Groovin Magic 1,https://i1.sndcdn.com/artworks-000182305336-5yixyp-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/groovin-magic-1.mp3?raw=true,https://soundcloud.com/hyy-3/groovin-magic-1,False,Hyy 3,the-ultimate-kanna-groove.mp3,1.83
855,Groovy W Gvvp,https://i1.sndcdn.com/artworks-000242077689-0ge7sy-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/groovy-w-gvvp.mp3?raw=true,https://soundcloud.com/groufs/groovy-w-gvvp,False,Groufs,the-wonders-of-the-emerald-woods.mp3,3.0
856,Shaii,https://i1.sndcdn.com/artworks-000518668305-32m13m-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/shaii.mp3?raw=true,https://soundcloud.com/geoxor/shaii,False,Geoxor,these-kinds-of-songs-are-always-named-after-fruity-soda-but-then-this-song-gets-crazy-root-beer.mp3,2.71
857,Luka Burr Mary Jane For The Brain,https://i1.sndcdn.com/artworks-Q5HrmRcAVf97Hkgw-9cB3RA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/luka-burr-mary-jane-for-the-brain.mp3?raw=true,https://soundcloud.com/luka245/luka-burr-mary-jane-for-the-brain,False,Luka245,tia-deal-with-the-devil-kakegurui-op.mp3,4.35
858,The Sweetest Groove,https://i1.sndcdn.com/artworks-000261359954-79lpzn-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-sweetest-groove.mp3?raw=true,https://soundcloud.com/plexitofer/the-sweetest-groove,False,Plexitofer,tik-tok-meme-rap-lyrics-mr-sandman-remix.mp3,2.14
859,Muffled Girl,https://i1.sndcdn.com/artworks-fG5ezsEDWkQWl6qm-GKhzXw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/muffled-girl.mp3?raw=true,https://soundcloud.com/kshiraki/muffled-girl,False,Kshiraki,time-pause.mp3,2.27
860,Fightv2,https://i1.sndcdn.com/artworks-O0pamcGS1hjJrAfW-3VKyQQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fightv2.mp3?raw=true,https://soundcloud.com/aests/fightv2,False,Aests,timelapse.mp3,3.74
861,Blunts Bass Summer Edition,https://i1.sndcdn.com/artworks-000574902005-g5b54f-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/blunts-bass-summer-edition.mp3?raw=true,https://soundcloud.com/bluntsnblondes/blunts-bass-summer-edition,False,Bluntsnblondes,timid-soul-x-psus-magic-echo.mp3,3.98
862,Hiccup,https://i1.sndcdn.com/artworks-000200924413-z8sl14-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hiccup.mp3?raw=true,https://soundcloud.com/verzache/hiccup,False,Verzache,tiny-lofi.mp3,0.31
863,Loading,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/loading.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/loading,False,Korewamoemoemoe,tiny-session.mp3,0.76
864,Night Walk,https://i1.sndcdn.com/artworks-Y3QcvErmt7yLsfRv-VRR54w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/night-walk.mp3?raw=true,https://soundcloud.com/tanukimusic/night-walk,False,Tanukimusic,to-love-somebody.mp3,2.66
865,Inugami Korone Rap God Of Hyrule Prod Miyuri,https://i1.sndcdn.com/artworks-Opp9DVdMc60gXJRz-mSJMcw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/inugami-korone-rap-god-of-hyrule-prod-miyuri.mp3?raw=true,https://soundcloud.com/itsmiyuridesu/inugami-korone-rap-god-of-hyrule-prod-miyuri,False,Itsmiyuridesu,toby-fox-undertale.mp3,2.38
866,Re Zero Memory Snow Ova Relive,https://i1.sndcdn.com/artworks-000480348708-il6uf4-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/re-zero-memory-snow-ova-relive.mp3?raw=true,https://soundcloud.com/t0kisaki/re-zero-memory-snow-ova-relive,False,T0Kisaki,tofuku-taipein3kos-remix.mp3,4.0
868,Adaptation,https://i1.sndcdn.com/artworks-000652145014-quyttc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/adaptation.mp3?raw=true,https://soundcloud.com/kuuaden/adaptation,False,Kuuaden,tokyo-chopp.mp3,7.33
870,Moshi Moshi Outro,https://i1.sndcdn.com/artworks-000154029122-gcu7o8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/moshi-moshi-outro.mp3?raw=true,https://soundcloud.com/moeshop/moshi-moshi-outro,False,Moeshop,tokyo-machine-rock-it.mp3,2.92
871,Peekaboo Plaza,https://i1.sndcdn.com/avatars-Mnwrdz8QTeZAKz1I-YJnWLw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/peekaboo-plaza.mp3?raw=true,https://soundcloud.com/fumiharo/peekaboo-plaza,False,Fumiharo,tokyomachine.mp3,4.34
872,Like You,https://i1.sndcdn.com/artworks-000400261191-fmmtom-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/like-you.mp3?raw=true,https://soundcloud.com/fusq/like-you,False,Fusq,tonight-fin.mp3,2.23
873,Kubota,https://i1.sndcdn.com/artworks-RDg7wzpLSfRRywVW-uDyxew-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kubota.mp3?raw=true,https://soundcloud.com/taj-pierre/kubota,False,Taj Pierre,too-much-ft-24hrs.mp3,2.78
874,Digital Qt,https://i1.sndcdn.com/artworks-000549577038-relkj9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/digital-qt.mp3?raw=true,https://soundcloud.com/discandy/digital-qt,False,Discandy,toradora-ed-1-vanilla-salt.mp3,4.4
875,Allmyfriends,https://i1.sndcdn.com/artworks-000664326346-fv4mi1-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/allmyfriends.mp3?raw=true,https://soundcloud.com/synthion/allmyfriends,False,Synthion,touch.mp3,0.46
876,A Mere Machine,https://i1.sndcdn.com/artworks-000290740221-zsrrq9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/a-mere-machine.mp3?raw=true,https://soundcloud.com/kokonoku/a-mere-machine,False,Kokonoku,toys.mp3,2.18
